182	6678	0.20546
182	36065	-0.070062
182	69176	0.078977
182	88572	-0.21426
183	183	0.99582
184	184	0.9958
185	185	0.99577
186	186	0.99575
187	187	0.31589
187	56534	-0.17262
188	188	0.14946
188	35659	0.10292
188	99320	-0.094624
189	189	0.52316
189	48735	0.30555
190	190	0.31924
190	78826	-0.32527
191	191	0.99563
192	192	0.99561
193	193	0.99516
193	94583	0.019553
194	194	0.99557
195	195	0.9853
195	36355	0.075222
196	196	0.99552
197	197	0.9955
198	198	0.99427
198	67107	0.0052142
198	70017	0.030493
199	199	0.8982
199	48797	0.054303
199	65965	-0.069474
199	94718	-0.25706
200	200	0.99543
201	201	0.92708
201	3813	0.045908
201	31208	0.081252
201	38402	0.0060132
201	94294	0.018016
202	202	0.99538
203	203	0.99536
204	204	0.90279
204	13220	0.13026
204	93607	-0.18162
205	205	0.99531
206	206	0.99509
206	11028	0.006698
207	207	0.99527
208	208	0.99524
209	209	0.99522
210	210	0.9952
211	211	0.99518
212	212	0.99515
213	213	0.99513
214	214	0.78019
214	71298	0.35504
215	215	0.99508
216	216	0.99506
217	217	0.81219
217	9043	-0.0050758
217	30375	0.00040014
217	35290	-0.0006801
217	65817	7.6122e-06
217	71672	-0.0013622
217	74180	-0.00047393
217	80842	-6.2865e-06
218	218	0.99502
219	219	0.99499
220	220	0.99497
221	221	0.88694
221	48883	-0.24648
222	222	0.59277
222	23503	-0.065586
223	223	0.9949
224	224	0.99488
225	225	0.18841
225	79016	0.14559
226	226	0.99483
227	227	0.99481
228	228	0.99479
229	229	0.99476
230	230	0.99474
231	231	0.99472
232	232	0.82599
232	54241	-0.3016
233	233	0.57381
233	2726	0.045913
233	13779	-0.049298
233	16911	0.085987
233	19928	0.0053218
233	20510	0.016794
233	23911	-0.010671
233	26516	0.0073421
233	54299	-0.008398
233	84520	0.025498
234	234	0.99465
235	235	0.99463
236	236	0.9946
237	237	0.99458
238	238	0.99456
239	239	0.99453
240	240	0.97852
240	64640	-0.10971
240	98279	0.00044206
241	241	0.99449
241	14750	0.00023028
242	242	0.9643
242	2258	0.048509
242	5343	-0.0059354
242	71426	-0.0008166
243	243	0.22511
243	63329	-0.011925
243	68548	0.0051965
244	244	0.54292
244	57099	0.2456
244	57357	-0.25252
245	245	0.31042
245	50961	-0.010027
245	53474	0.02794
246	246	0.99437
247	247	0.99435
248	248	0.31677
248	62015	0.13685
248	68540	-0.23452
249	249	0.8997
249	13844	0.1278
250	250	0.92511
250	85836	-0.23325
251	251	0.99426
252	32	0.26872
252	252	0.65118
252	36273	-0.048651
253	253	0.99421
254	254	0.50162
254	22348	-0.17302
254	24993	0.21101
254	45647	0.02085
255	255	0.99417
256	256	0.99415
257	257	0.99412
258	258	0.95504
258	5280	0.13732
258	53840	-0.074016
258	93218	0.040631
259	259	0.99408
260	260	0.99405
261	261	0.99403
262	262	0.99401
263	263	0.99399
264	264	0.99396
265	265	0.99394
266	266	0.38405
266	52922	0.23219
267	267	0.99389
268	268	0.99387
269	269	0.32446
269	22383	0.12803
269	58386	0.046864
270	270	0.90354
270	35210	0.058264
270	52941	0.11437
270	71536	0.15801
271	271	0.9938
272	272	0.99378
273	273	0.99376
274	274	0.99373
275	275	0.26567
275	15354	-0.053227
275	65958	-0.17971
275	83117	0.032689
276	276	0.88963
276	5621	0.033848
277	277	0.99054
277	14877	-0.029611
278	278	0.99364
279	279	0.99362
280	280	0.81137
280	76862	-0.34177
281	281	0.99357
282	282	0.90215
282	5810	-0.049997
283	283	0.99353
284	284	0.9935
285	285	0.45823
285	13829	-0.25445
285	97702	0.21435
286	286	0.99346
287	287	0.99237
287	71742	0.029273
288	288	0.90502
288	4003	0.095129
288	49395	-0.082202
288	57813	0.1169
289	289	0.99339
290	290	0.3988
290	41392	0.088729
291	291	0.97883
291	19856	-0.070842
292	292	0.99332
293	293	0.96332
293	60862	0.14663
294	294	0.99328
295	295	0.99325
296	296	0.99323
297	297	0.99321
298	298	0.52159
298	877	-0.078107
298	45242	0.27107
299	299	0.99316
300	300	0.8669
300	6468	0.025741
301	301	0.99312
302	302	0.99309
303	303	0.99307
304	304	0.8278
304	29150	-0.14377
304	80077	-0.17794
305	305	0.99302
306	306	0.993
307	307	0.99298
308	308	0.99296
309	309	0.99293
310	310	0.99291
311	311	0.17933
311	44579	-0.22042
311	88282	0.00084795
311	92673	0.016022
312	312	0.99286
313	313	0.99284
314	314	0.99282
315	315	0.9928
316	316	0.99277
317	317	0.9468
317	15083	-0.005117
317	40046	-0.17786
317	70149	0.022204
318	318	0.99148
318	62459	-0.030712
319	319	0.9927
320	320	0.99268
321	321	0.99227
321	70104	-0.017575
322	322	0.99264
323	323	0.42785
323	77740	-0.38385
324	324	0.87918
324	61942	-0.2692
325	325	0.99257
326	326	0.22994
326	5544	0.0059511
326	63243	-0.011014
326	68492	0.13288
326	73012	0.0026695
327	327	0.99252
328	328	0.9925
329	329	0.78631
329	10568	-0.021081
329	25371	0.0052436
330	330	0.99245
331	331	0.99243
332	332	0.99241
333	333	0.59897
333	94536	0.43707
334	334	0.99236
335	335	0.65625
335	26709	0.19711
336	336	0.40187
336	23846	-0.034071
336	32764	0.038289
336	41193	-0.06794
336	54166	-0.03668
337	337	0.58177
337	6607	-0.009666
337	10593	-0.0026691
337	26391	0.098395
337	39329	0.0067121
337	56225	-0.089206
337	83512	0.070551
337	88912	-0.0073183
338	338	0.99227
339	339	0.99225
340	340	0.8031
340	58944	-0.32127
341	341	0.9922
342	342	0.44578
342	3677	-0.20291
342	86190	0.29172
342	88892	0.19427
343	343	0.74005
343	6053	-0.050288
343	20896	-0.11935
343	74060	-0.27297
344	344	0.32704
344	48544	0.004189
345	345	0.99211
346	346	0.8206
346	581	0.26018
346	38392	0.00057766
347	347	0.99206
348	348	0.68417
348	81266	0.40403
349	349	0.78793
349	43432	0.0081938
349	43720	0.012254
349	70184	-0.34144
349	79913	-0.022284
350	350	0.992
351	351	0.99197
352	352	0.99195
353	353	0.99193
354	354	0.65926
354	25772	-0.00034598
354	38309	-0.3939
354	72886	0.058317
354	73927	-0.0075535
355	355	0.99188
356	356	0.31099
356	970	0.0084963
356	3193	0.0033198
356	60218	-0.19843
357	357	0.56201
357	19005	-0.18257
357	98928	-0.36768
358	358	0.99181
359	359	0.99179
360	360	0.99177
361	361	0.99174
362	362	0.58988
362	35433	0.24356
363	363	0.9917
364	364	0.99168
365	365	0.99165
366	366	0.99163
367	367	0.8072
367	9402	0.01845
368	368	0.44898
368	47998	0.0060328
368	64036	0.34521
368	73738	0.0031459
368	84504	-0.012959
369	369	0.99156
370	370	0.99154
371	371	0.99152
372	372	0.99149
373	373	0.99147
374	374	0.78055
374	10452	-0.057114
374	72508	0.0072038
375	375	0.99143
376	376	0.88206
376	9426	0.0032354
376	51268	-0.032964
376	97003	0.27987
377	377	0.27988
377	3808	0.028028
377	16910	-0.02533
377	48613	-0.0036336
377	56418	-0.010059
377	64933	0.03633
378	378	0.66344
378	13276	-0.017804
378	33020	-0.10434
378	44668	-0.32155
378	50932	-0.0091378
379	379	0.99133
380	380	0.93261
380	1010	0.0060523
380	16549	-0.11677
380	32880	0.0029349
380	46889	0.11732
381	381	0.99129
382	382	0.57059
382	48599	-0.40634
382	74976	-0.0035469
383	383	0.99124
384	384	0.89616
384	22518	0.27428
384	96119	-0.015837
384	99360	0.0075495
385	385	0.9912
386	386	0.99117
387	387	0.89377
387	56956	0.24658
388	388	0.14807
388	83030	-0.014717
389	389	0.96432
389	64921	0.1408
390	390	0.99108
391	391	0.99106
392	392	0.1704
392	92128	0.20363
393	393	0.74471
393	27986	0.12971
393	70016	-0.32271
394	394	0.99099
395	395	0.14488
395	59778	0.0017769
395	64174	0.029326
395	84564	0.023962
396	396	0.42378
396	2375	-0.0053205
396	22493	-0.0047026
396	49345	-0.24122
397	397	0.99092
398	398	0.9909
399	399	0.99088
400	400	0.75938
400	11758	-0.017337
400	15578	-0.016761
401	401	0.99083
402	402	0.85214
402	89570	-0.036126
402	93018	0.24178
402	98257	-0.20957
403	403	0.46259
403	16181	0.019324
403	33880	0.093952
403	54585	-0.068389
403	94474	-0.11012
404	404	0.99076
405	405	0.39906
405	69682	0.34234
406	406	0.45532
406	34169	0.00015992
406	43442	0.00015892
406	54605	3.8669e-05
407	407	0.99069
408	408	0.99067
409	409	0.99065
410	410	0.99063
411	411	0.50103
411	90129	-0.42877
412	412	0.99058
413	413	0.60572
413	22603	0.066393
414	414	0.99054
415	415	0.99051
416	416	0.99049
417	417	0.99047
418	418	0.99044
419	419	0.99042
420	420	0.9904
421	421	0.99038
422	422	0.87009
422	24680	0.19107
423	423	0.99033
424	424	0.99031
425	425	0.99028
426	426	0.92259
426	53006	0.20607
427	427	0.99024
428	428	0.99022
429	429	0.99019
430	430	0.99017
431	431	0.81375
431	29220	-0.23137
432	432	0.99012
433	433	0.9901
434	434	0.56884
434	17839	0.0251
434	22729	0.0060855
434	30307	-0.039657
434	46319	0.29831
434	57727	0.0028416
434	59147	-0.016487
435	435	0.99006
436	436	0.49789
436	1522	0.012602
436	15783	-0.26127
436	45049	0.033036
437	437	0.48497
437	34356	0.12634
438	438	0.96283
438	64856	0.14159
439	439	0.39818
439	80935	0.068271
439	84796	-0.38234
440	440	0.98994
441	441	0.79823
441	26609	-0.030083
441	68537	-0.21962
442	442	0.9899
443	443	0.97044
443	17347	0.076327
444	444	0.86185
444	32839	0.22411
445	445	0.98983
446	446	0.98981
447	447	0.98978
448	448	0.98976
449	449	0.98974
450	450	0.98971
451	451	0.73174
451	33696	-0.26461
452	452	0.98967
453	453	0.33657
453	63346	-0.26062
454	454	0.98962
455	455	0.9896
456	456	0.50586
456	66758	0.034769
456	92688	-0.41421
457	457	0.54495
457	31096	0.00098333
457	31214	0.16506
457	75280	0.051816
458	458	0.22839
458	80522	0.23377
459	459	0.98951
460	460	0.98949
461	461	0.97815
461	95457	0.099037
462	462	0.30055
462	29409	-0.00015436
462	47721	0.07788
462	52203	0.005996
462	54187	-0.0070344
462	55554	-0.00326
462	68951	-3.0902e-05
462	71706	-0.0025534
462	77200	0.018413
463	463	0.39869
463	18690	0.034796
463	24924	-0.15827
463	42410	0.0070472
463	44998	0.001934
463	64639	0.014188
463	66177	0.094541
463	76627	-0.12056
464	464	0.17785
464	11009	-0.016336
464	74405	0.0139
464	75256	0.016282
465	465	0.41613
465	2452	0.11589
465	78683	0.34279
465	89419	0.1411
466	466	0.98935
467	467	0.98933
468	468	0.9893
469	469	0.98928
470	470	0.98926
471	471	0.98924
472	472	0.83578
472	49358	-0.31927
472	83419	0.06185
473	473	0.92091
473	3440	-0.024301
473	7700	-0.027738
474	474	0.98917
475	475	0.98914
476	476	0.73359
476	78381	-0.38768
476	84138	0.0021652
476	90519	-0.0017496
477	477	0.15981
477	87935	0.1518
478	478	0.4491
478	58021	-0.31709
479	479	0.98905
480	480	0.52123
480	35696	0.19542
481	481	0.74371
481	37200	0.2824
481	79708	0.025922
482	482	0.35288
482	48203	-0.12172
483	483	0.98896
484	484	0.32634
484	87879	-0.35867
485	485	0.98892
486	486	0.98889
487	487	0.22173
487	15860	-0.11766
487	68203	0.054741
487	76411	-0.0042802
487	95349	0.0017065
488	488	0.98885
489	489	0.98883
490	490	0.98846
490	5943	0.0063411
491	491	0.81445
491	59351	0.3123
492	492	0.72561
492	11872	-0.0086113
492	57040	0.34607
492	63019	-0.019755
493	493	0.5832
493	93484	0.43529
493	93962	-0.00032435
494	494	0.98871
495	495	0.29811
495	78932	0.3061
496	496	0.30785
496	21950	-0.059526
496	28540	0.10345
496	79255	0.035517
496	87069	0.16351
496	97953	-0.17013
497	497	0.39967
497	40336	0.052207
498	498	0.98862
499	499	0.9886
500	500	0.72504
500	37158	-0.38733
500	82657	0.041974
501	501	0.8909
501	13141	0.030959
501	67822	0.25512
502	502	0.98853
503	503	0.54843
503	38527	-0.19351
503	82996	-0.19293
504	504	0.98848
505	505	0.98846
506	506	0.21514
506	95840	0.28507
507	507	0.98842
508	508	0.98839
509	509	0.63962
509	41404	-0.41706
509	95729	-0.055432
510	510	0.36285
510	90341	0.38579
511	511	0.94142
511	63260	0.18229
512	512	0.8155
512	99894	-0.35157
513	513	0.98828
514	514	0.98826
515	515	0.96264
515	15110	0.03908
515	22358	0.034079
515	38503	0.062263
516	516	0.98821
517	517	0.94959
517	80133	-0.17479
518	518	0.98817
519	519	0.98814
520	520	0.98812
521	521	0.47946
521	4139	0.29762
521	21159	0.0011385
521	33792	-0.00096703
521	63309	-0.0091196
522	522	0.91136
522	4406	0.0080614
522	30189	-0.023123
523	523	0.98805
524	524	0.98803
525	525	0.74888
525	16024	0.10535
525	35685	0.029867
525	56863	0.078473
526	526	0.98798
527	527	0.98796
528	528	0.98794
529	529	0.98792
530	530	0.98789
531	531	0.97784
531	1938	-0.020671
531	33126	0.016572
531	98014	-0.089662
532	532	0.65737
532	20953	-0.00013248
532	37058	0.0073299
532	37651	-0.0089187
532	44730	0.27876
532	46718	0.0033179
533	533	0.98782
534	534	0.94048
534	11680	-0.090469
534	28298	0.012543
535	535	0.98778
536	536	0.64422
536	48282	0.32908
537	537	0.98773
538	538	0.98771
539	539	0.98769
540	540	0.98767
541	541	0.98764
542	542	0.98762
543	543	0.60636
543	23368	0.092557
544	544	0.91604
544	23543	-0.02013
544	31563	0.086633
544	46049	-0.0020631
544	48823	0.18026
545	545	0.98755
546	546	0.57628
546	24397	0.042138
546	96491	0.026791
547	547	0.98713
547	69940	-0.017277
548	548	0.47556
548	4047	-0.10655
548	66606	-0.34702
548	79059	0.002874
548	85462	0.0020027
549	549	0.98746
550	550	0.98744
551	551	0.98742
552	552	0.98739
553	553	0.98737
554	554	0.98735
555	555	0.93845
555	11632	-0.09206
556	556	0.30242
556	52923	-0.068107
557	557	0.98728
558	558	0.98726
559	559	0.98723
560	560	0.97802
560	67835	0.086256
560	77831	-0.0010092
561	561	0.98719
562	562	0.98717
563	563	0.98714
564	564	0.98712
565	565	0.9871
566	566	0.13984
566	95893	-0.15921
567	567	0.98705
568	568	0.98703
569	569	0.98701
570	570	0.89687
570	19484	0.15258
571	571	0.34384
571	48601	0.10533
572	572	0.98694
573	573	0.21784
573	77918	0.19914
574	574	0.98689
575	575	0.98687
576	576	0.44721
576	32928	0.074447
576	38078	-0.10598
577	577	0.9725
577	23866	0.075236
578	578	0.9868
579	579	0.98678
580	580	0.98676
581	346	0.26018
581	581	0.57926
581	38392	-0.00087643
582	582	0.98671
583	583	0.84798
583	15646	-0.019865
583	27463	0.20471
583	54034	0.00429
583	91654	0.032692
584	584	0.81056
584	6178	0.048517
584	17793	-0.15082
584	21888	0.0034833
584	33214	-0.00096802
584	86033	-0.036498
585	585	0.98664
586	586	0.98662
587	587	0.9866
588	588	0.98657
589	589	0.98655
590	590	0.98653
591	591	0.98651
592	592	0.98648
593	593	0.97538
593	33988	-0.0067359
593	36640	-5.4858e-05
593	71576	-0.092262
593	72190	0.0007384
594	594	0.98644
595	595	0.98642
596	596	0.7424
596	13087	0.21297
596	30700	-0.04633
596	35461	-0.16063
597	597	0.98637
598	598	0.98635
599	599	0.98632
600	600	0.9863
601	601	0.98628
602	602	0.98626
603	603	0.98623
604	604	0.98621
605	605	0.4572
605	11598	0.01166
605	36547	-0.099792
605	67684	0.023522
606	606	0.9723
606	2619	0.020667
607	607	0.54669
607	60602	-0.36246
608	608	0.92083
608	41753	0.1875
609	609	0.73154
609	20084	-0.16097
610	610	0.89287
610	95737	0.27007
611	611	0.98605
612	612	0.31707
612	70543	0.28269
612	85082	-0.020088
613	613	0.73813
613	64436	-0.35601
614	614	0.93477
614	12514	0.097364
615	615	0.97924
615	23066	0.00051323
615	23454	-0.013341
615	36706	0.032252
615	59626	-0.004901
615	73697	-0.0067169
615	79104	-0.0033666
615	94012	0.042495
616	616	0.27296
616	61523	-0.14729
617	617	0.98592
618	618	0.10238
618	99532	0.033806
619	619	0.98587
620	620	0.98585
621	621	0.98583
622	622	0.58547
622	30949	-0.19513
623	623	0.42547
623	17434	-0.00035
623	37117	0.0040502
623	68661	-0.00051511
623	71894	0.00080306
624	624	0.98576
625	625	0.89753
625	4708	0.0041585
625	8021	-0.0030575
626	626	0.92035
626	11926	0.10241
627	627	0.71772
627	14405	0.00036938
627	70394	-0.0063707
628	628	0.14487
628	96222	-0.17345
629	629	0.98564
630	630	0.76942
630	27182	-0.12355
630	33190	-0.098776
630	90924	-0.27277
631	631	0.80711
631	88979	-0.34793
632	632	0.79137
632	92162	0.36115
633	633	0.9145
633	6824	-0.065232
634	634	0.56522
634	25721	0.071397
635	635	0.72135
635	58578	-0.35174
635	60928	0.043343
636	636	0.98548
637	637	0.98546
638	638	0.98544
639	639	0.98542
640	640	0.81558
640	86586	-0.33966
641	641	0.6765
641	20904	-0.13446
642	642	0.98535
643	643	0.98533
644	644	0.98419
644	4444	0.0095058
645	645	0.98528
646	646	0.87926
646	25554	-0.18533
647	647	0.98524
648	648	0.76307
648	33641	-0.0077871
648	47097	-0.042833
648	68771	-0.0044835
648	80994	-0.0021689
648	83080	-0.36158
649	649	0.98519
650	650	0.97647
650	1548	0.0091613
650	56426	0.065649
650	77591	-0.044543
651	651	0.98514
652	652	0.49879
652	41654	0.23706
653	653	0.9851
654	654	0.98508
655	655	0.98505
656	656	0.98503
657	657	0.98501
658	658	0.13241
658	90052	-0.075374
659	659	0.98496
660	660	0.85169
660	54193	0.27428
661	661	0.98492
662	662	0.9849
663	663	0.98487
664	664	0.98485
665	665	0.97333
665	25552	-0.06932
666	666	0.9848
667	667	0.98478
668	668	0.68956
668	35596	-0.27109
669	669	0.98474
670	670	0.9644
670	2357	-0.018351
670	51198	0.003567
671	671	0.98469
672	672	0.98467
673	673	0.97669
673	4179	-0.0041974
673	55715	0.022944
674	674	0.98462
675	675	0.9846
676	676	0.98458
677	677	0.98455
678	678	0.98453
679	679	0.98451
680	680	0.98449
681	681	0.66595
681	18002	0.026286
681	34151	0.031471
682	682	0.27378
682	77281	0.27323
683	683	0.20603
683	68783	-0.025426
684	684	0.51093
684	13630	0.27192
684	68137	0.189
684	80822	-0.21248
685	685	0.18143
685	80687	0.14289
686	686	0.98435
687	687	0.98433
688	688	0.98431
689	689	0.98428
690	690	0.98426
691	691	0.98424
692	692	0.81252
692	8893	-0.037334
692	32357	-0.0087474
692	68932	-0.0062603
692	76417	-0.0055204
692	85988	0.00080028
693	693	0.61853
693	21086	0.033924
694	694	0.26942
694	54702	-0.32629
694	95417	0.081699
695	695	0.98415
696	696	0.98412
697	697	0.77678
697	23088	0.060203
697	32031	0.02889
697	37706	0.064695
697	97193	-0.22997
698	698	0.69632
698	2188	-0.064128
698	3882	-0.0019591
698	20777	0.0012625
698	49030	0.001308
698	54896	0.014721
698	77347	-0.0033002
698	95010	-0.4008
699	699	0.98406
700	700	0.63375
700	19972	-0.028825
701	701	0.98401
702	702	0.98399
703	703	0.96893
703	4642	-0.033611
703	19019	-0.042534
704	704	0.98394
705	705	0.98392
706	706	0.9839
707	707	0.98388
708	708	0.90005
708	27294	-0.17529
709	709	0.98383
710	710	0.54276
710	9625	-0.26978
710	44786	0.0012206
710	49555	-0.016534
710	67476	-8.6124e-05
710	69890	-0.00048691
710	72025	0.11053
710	79973	0.053228
711	711	0.57276
711	16741	0.02031
711	39653	-0.11192
711	79805	-0.056648
711	79988	0.10573
712	712	0.42286
712	42162	0.15725
713	713	0.98374
714	714	0.98372
715	715	0.16511
715	3654	-0.13167
715	61659	0.17056
715	98920	-0.027074
716	716	0.98367
717	717	0.98365
718	718	0.98363
719	719	0.17451
719	57810	-0.018621
719	77783	-0.0077292
719	83951	-0.14845
719	92840	0.0052783
720	720	0.51777
720	18174	-0.01108
720	31077	0.11511
721	721	0.2271
721	7585	-0.079509
721	80663	-0.045768
721	83735	0.22713
722	722	0.50518
722	32761	-0.11135
722	72211	-0.06539
723	723	0.98351
724	724	0.31945
724	57148	0.18441
725	725	0.98347
726	726	0.98344
727	727	0.98342
728	728	0.9834
729	729	0.94019
729	41933	-0.019165
729	95000	0.18564
730	730	0.98335
731	731	0.98333
732	732	0.98331
733	733	0.6715
733	27344	0.20795
734	734	0.27675
734	93549	0.33699
735	735	0.98324
736	736	0.98322
737	737	0.9832
738	738	0.98317
739	739	0.98315
740	740	0.98313
741	741	0.57408
741	23544	0.019176
741	27750	0.0052958
741	47868	-0.0536
742	742	0.98308
743	743	0.98306
744	744	0.84276
744	28516	-0.21324
745	745	0.98301
746	746	0.83959
746	3792	-0.071512
746	43017	-0.11054
746	43094	0.22165
747	747	0.90635
747	20781	-0.011584
747	34141	-0.21361
747	60895	-0.03111
747	64148	-0.011642
748	748	0.28061
748	75810	0.33785
748	93091	0.0062537
749	749	0.9799
749	52225	-0.045355
750	750	0.98032
750	15380	0.00053248
750	23717	0.026824
751	751	0.98288
752	752	0.98286
753	753	0.98283
754	754	0.77606
754	14729	-0.090377
754	29347	-0.0064369
754	37116	-0.04347
754	60818	-0.16562
755	755	0.96773
755	96500	0.11376
756	756	0.87909
756	17714	0.14896
757	757	0.98274
758	758	0.98272
759	759	0.9827
760	760	0.98268
761	761	0.98265
762	762	0.34188
762	44524	-0.017755
762	47546	-0.0084018
762	60510	0.00071724
763	763	0.98261
764	764	0.98258
765	765	0.59074
765	46328	0.21525
765	47385	-0.0034695
765	60248	-0.0090765
765	70185	-0.031267
765	70892	-0.31403
765	82432	0.0053425
766	766	0.93833
766	53473	0.01708
766	82313	0.17786
767	767	0.98252
768	768	0.98249
769	769	0.98247
770	770	0.51327
770	59319	-0.34799
771	771	0.98243
772	772	0.2873
772	42682	-0.16312
772	59402	0.00086916
772	60701	-0.016567
